hotspot_id,centroid_lat,centroid_lon,police_station,impact,frequency,persistence,recency,priority_score,global_rank,station_rank,risk_tier,anomaly_score
dbscan-140,12.910115322988505,77.68625708390805,Bellandur,0.9007337060166364,0.0012549675800041832,0.24666666666666667,0.9496685827318048,13.538002692488785,161,9,HIGH,0.3193
dbscan-207,12.94024945652174,77.57298830559007,Basavanagudi,0.7415337493291329,0.00244557784821328,0.14,0.9474508544945337,13.208601949683525,162,5,LOW,0.1305
dbscan-62,12.985425736190477,77.59411276571429,Cubbon Park,0.7376963128005065,0.0015445754830820716,0.24,0.9509973509548169,13.095511726093298,163,4,LOW,0.0652
dbscan-209,12.919632114583331,77.58366489270833,Jayanagara,0.7283820601064519,0.0013997715315431274,0.28,0.9418212193884986,13.091362912583085,164,5,LOW,0.0592
dbscan-301,12.962910196561761,77.73295800316704,Whitefield,0.924809807479411,0.002091612633340305,0.11333333333333333,0.809817087199176,12.991845810957967,165,5,HIGH,0.551
dbscan-367,12.956306322867327,77.73170344040774,Whitefield,0.8870480980194878,0.0013515035476968128,0.18666666666666668,0.9549510423517824,12.974591276147976,166,6,HIGH,0.3159
dbscan-189,12.881837826966292,77.59587389325843,J.P. Nagar,0.7051300236334463,0.0012871462359017264,0.30666666666666664,0.9451083163099663,12.893481685615532,167,4,LOW,0.1637
dbscan-414,13.054435967346938,77.76300705510205,K.R. Pura,0.9312075247212961,0.0014319501874406706,0.15333333333333332,0.9495379845497277,12.893022338172116,168,5,HIGH,0.6032
dbscan-193,12.942148585858583,77.62228662727273,Adugodi,0.7609489379288712,0.0014480395153894422,0.23333333333333334,0.911889688509993,12.892110291475309,169,5,LOW,0.1198
dbscan-170,13.071830935849057,77.63372838490565,Hennuru,0.7442823026760044,0.0015606648110308432,0.22,0.9205842677858613,12.885953359334135,170,1,LOW,0.2285
dbscan-314,13.121838093636361,77.61214183090908,Yelahanka,0.7700592453683519,0.0016250221228259296,0.2,0.8815343086412495,12.86223254553542,171,4,LOW,0.1344
dbscan-251,13.041904269902915,77.51447197087379,Peenya,0.7636079483797839,0.0015123968271845286,0.22,0.8921452560674777,12.85625527581794,172,3,LOW,0.1177
dbscan-330,12.922949822153077,77.65149966905781,HSR Layout,0.7329318741347964,0.0014319501874406706,0.24,0.9509319582495698,12.81657803297837,173,6,LOW,0.0529
dbscan-303,12.946138937262061,77.58780040780076,Wilson Garden,0.780000604095816,0.0018663620420575032,0.15333333333333332,0.9399664811967662,12.813893773244637,174,7,LOW,0.1799
dbscan-237,12.989174215624999,77.50781959479167,Kamakshipalya,0.7507499655190467,0.0013997715315431274,0.22,0.9848050417632537,12.711578775395532,175,3,LOW,0.1703
dbscan-243,12.909665664847621,77.55013627243181,K.S. Layout,0.775175622723701,0.0014641288433382138,0.21333333333333335,0.8245392367612736,12.600805547659109,176,2,LOW,0.1503
dbscan-360,13.144154390990991,77.6178580693694,Chikkajala,0.8952032361226573,0.0016411114507747012,0.12,0.9727352117993796,12.548407715687063,177,5,HIGH,0.304
dbscan-58,12.96111862403846,77.58384398365385,Halasuru Gate,0.745693157403137,0.0015284861551333,0.18666666666666668,0.9384810185336862,12.449921667090345,178,2,LOW,0.2158
dbscan-31,12.920294406451614,77.6450927548387,HSR Layout,0.7612238598374584,0.0013515035476968128,0.22,0.8615777570264221,12.419038184409931,179,7,LOW,0.1223
dbscan-305,12.942249817171717,77.7472366141414,Whitefield,0.8748296308605138,0.0014480395153894422,0.18666666666666668,0.6579568213543081,12.413877647934319,180,7,HIGH,0.5288
dbscan-226,13.050488885140561,77.5255347192771,Jalahalli,0.7646033217351668,0.003861438707705179,0.16,0.22086399534890652,12.3738399338217,181,3,LOW,0.3624
dbscan-92,13.035849802739726,77.73589296027396,K.R. Pura,0.9034676845474731,0.0010297169887213812,0.20666666666666667,0.825957933659148,12.193890621492008,182,6,HIGH,0.3122
dbscan-334,12.904920545555557,77.58567850777777,J.P. Nagar,0.7064207947555685,0.001303235563850498,0.24,0.8622297101274078,12.155331756227167,183,5,LOW,0.1564
dbscan-389,12.968254875072844,77.70136014225933,HAL Old Airport,0.9085358464681274,0.0010618956446189242,0.18666666666666668,0.8621308976528507,12.145254582590495,184,6,HIGH,0.3434
dbscan-155,12.966639218518518,77.54780488271605,Magadi Road,0.7207684016220588,0.0011584316123115538,0.2733333333333333,0.7727863594893877,12.012498111207028,185,4,LOW,0.0498
dbscan-359,12.98455900886076,77.70827721265822,Mahadevapura,0.9038792079409456,0.0011262529564140106,0.15333333333333332,0.9492115676633833,11.997338522082574,186,7,HIGH,0.3172
dbscan-241,12.951588227777778,77.60755554074075,Ashok Nagar,0.7754755665134083,0.0015928434669283864,0.15333333333333332,0.798884144302857,11.991414294204802,187,4,LOW,0.1529
dbscan-211,12.944707093406592,77.59707967692306,Wilson Garden,0.7038286765327639,0.0013193248917992696,0.20666666666666667,0.9499951567774599,11.989112012549677,188,8,LOW,0.167
dbscan-358,13.050148604347829,77.4944709043478,Chikkabanavara,0.7763207949119628,0.0009653596769262948,0.2733333333333333,0.7967445515505758,11.877503341966802,189,3,LOW,0.1445
dbscan-220,13.019461755230413,77.53870779728686,Rajajinagar,0.7156372771311953,0.001496307499235757,0.19333333333333333,0.7546341041258389,11.872828840013831,190,6,LOW,0.1051
dbscan-416,12.956851349999999,77.57512280081968,V.V.Puram (C.Pet),0.7334171500011233,0.0018180940582111886,0.16,0.6549324364432748,11.86582619921409,191,1,LOW,0.0892
dbscan-433,12.958026630508472,77.5673504161017,Chamarajpet,0.8979901221846549,0.0017537367464161022,0.11333333333333333,0.6386109782086075,11.856505681975072,192,2,HIGH,0.3043
dbscan-294,12.894378589795515,77.65722500390483,HSR Layout,0.7523902085876374,0.0010458063166701526,0.23333333333333334,0.9213864628261945,11.849545703051161,193,8,LOW,0.1852
dbscan-167,12.991330790000001,77.60502446,Pulikeshinagar(F.Town),0.9175984340270168,0.0008205557253873506,0.23333333333333334,0.804525646910247,11.830808550972533,194,6,HIGH,0.4421
dbscan-380,12.950477512738852,77.52206013630573,Byatarayanapura,0.9047491609806094,0.002381220536418194,0.09333333333333334,0.47633865175900986,11.816963912510156,195,7,HIGH,0.3459
dbscan-533,12.855401208402709,77.66453002912671,Electronic City,0.8935879507714204,0.001303235563850498,0.15333333333333332,0.6394019165314739,11.673579835547002,196,5,HIGH,0.3115
dbscan-287,12.993170541333333,77.71680964800001,Mahadevapura,0.7604315122217936,0.0010618956446189242,0.20666666666666667,0.9224219041522355,11.661060007282588,197,8,LOW,0.129
dbscan-355,12.93849432234726,77.57999152769271,Basavanagudi,0.7222244872228191,0.0013515035476968128,0.16,0.9736498013923062,11.621377124420471,198,6,LOW,0.0597
dbscan-281,13.055016822535213,77.53479612816902,Jalahalli,0.7466191121052986,0.000997538332823838,0.23333333333333334,0.8512718322325057,11.536594717888365,199,4,LOW,0.0439
dbscan-325,12.967989845454547,77.5701810857143,Chamarajpet,0.7461398012547719,0.0010940743005164674,0.18666666666666668,0.9795145913504073,11.52802150500294,200,3,LOW,0.2342
dbscan-248,12.905944968834556,77.54241389174656,K.S. Layout,0.7295901846026673,0.0010297169887213812,0.20666666666666667,0.9463656251545185,11.425467862532315,201,3,LOW,0.0336
dbscan-252,12.970168633945429,77.61020374565089,Ashok Nagar,0.7209240166728758,0.0013515035476968128,0.16666666666666666,0.8076482135485957,11.384479527530196,202,5,LOW,0.0635
dbscan-173,12.906316112499999,77.59165731625001,J.P. Nagar,0.7001696017600851,0.0011423422843627822,0.18666666666666668,0.9505396964347893,11.309391986938515,203,6,LOW,0.2185
dbscan-328,13.081730750162443,77.54826713724637,Yelahanka,0.8872766199452253,0.0006918411017971779,0.22,0.9207741982061851,11.28061331342561,204,5,HIGH,0.394
dbscan-192,12.922543686476535,77.62261416464165,Madiwala,0.7853135533650777,0.0011745209402603254,0.13333333333333333,0.9702634368777708,11.181591585839262,205,3,MEDIUM,0.2637
dbscan-371,12.957579504756822,77.56927672790093,V.V.Puram (C.Pet),0.7734164182978371,0.00091709169307998,0.18666666666666668,0.95062685174112,11.139954341813606,206,2,LOW,0.1445
dbscan-423,12.938136263157894,77.74676522807019,Whitefield,0.8824085693865604,0.0007722877415410358,0.17333333333333334,0.9817623641625782,11.137559748243964,207,8,HIGH,0.4508
dbscan-249,13.018954579365081,77.5532820984127,Yeshwanthpura,0.7860974616568002,0.0008688237092336653,0.18666666666666668,0.9708418472943029,11.09708981843553,208,5,LOW,0.1655
dbscan-223,13.016077968656717,77.54996178955223,Rajajinagar,0.7542499037593506,0.0009331810210287516,0.24,0.6796156619153018,11.07590787796775,209,7,LOW,0.0667
dbscan-90,12.906131635616438,77.63806460821918,HSR Layout,0.7258653872033782,0.0010297169887213812,0.19333333333333333,0.8348659075922495,11.041441131506085,210,9,LOW,0.0342
dbscan-172,12.875792272873463,77.54384682618627,Thalagattapura,0.7192607857106659,0.0008527343812848937,0.22,0.9836770261828713,11.03749226114789,211,2,LOW,0.0441
dbscan-244,12.991862804878046,77.59442432560975,High ground,0.7139261335050275,0.0011745209402603254,0.16,0.8811302788900185,11.00288359277349,212,4,LOW,0.0927
dbscan-291,12.985698831414759,77.58864027661288,High ground,0.7147059662775177,0.0008527343812848937,0.21333333333333335,0.9765330254972371,10.929975553160645,213,5,LOW,0.0649
dbscan-175,12.95179168207094,77.57691134534092,V.V.Puram (C.Pet),0.7302428008795167,0.0012710569079529548,0.15333333333333332,0.7271762489785452,10.909414192262904,214,3,LOW,0.0539
dbscan-95,12.983792891651412,77.52905157198948,Kamakshipalya,0.7263335716332853,0.0008527343812848937,0.20666666666666667,0.9517387826358062,10.889041239397956,215,4,LOW,0.0281
dbscan-26,13.010576026229508,77.50641672950822,Peenya,0.7500852017437246,0.0008366450533361222,0.2,0.9390835317418668,10.884066427880585,216,4,LOW,0.2005
dbscan-279,12.922143146296296,77.58066542222221,Jayanagara,0.7401071391418621,0.0015928434669283864,0.09333333333333334,0.8637726519507191,10.78272141487061,217,6,LOW,0.0627
dbscan-310,13.012671995238094,77.62619906825397,Banaswadi,0.7598419725321083,0.0008688237092336653,0.20666666666666667,0.7234521867513867,10.690248232140656,218,3,LOW,0.1014
dbscan-302,12.900333872727272,77.58586136545453,J.P. Nagar,0.7607584047626663,0.0007401090856434927,0.23333333333333334,0.7555514218782994,10.59638181590799,219,7,LOW,0.1394
dbscan-260,12.955759937999998,77.718507598,Whitefield,0.885582202264121,0.0006596624458996348,0.16666666666666666,0.9147787189680322,10.52662495246279,220,9,HIGH,0.4091
dbscan-78,13.045933167365359,77.52227508650532,Jalahalli,0.6997249714587486,0.0007883770694898074,0.21333333333333335,0.9083224574485761,10.512407729042328,221,5,LOW,0.2159
dbscan-262,12.907711565129224,77.53290214927658,K.S. Layout,0.772769011579468,0.0008527343812848937,0.18666666666666668,0.726343326619554,10.502869511329136,222,4,MEDIUM,0.1512
dbscan-498,12.983293449253729,77.75208852835821,Whitefield,0.7137194220959105,0.0009331810210287516,0.16,0.9077812949797122,10.433347234002833,223,10,LOW,0.0779
dbscan-164,12.960421228571429,77.60158110857142,Ashok Nagar,0.7692265531034301,0.0009814490048750664,0.14666666666666667,0.7522853245191722,10.401891382031819,224,6,LOW,0.1371
dbscan-73,12.912041296825395,77.6516424761905,HSR Layout,0.7333163486206427,0.0008688237092336653,0.17333333333333334,0.8029596911549639,10.335463135415765,225,10,LOW,0.0216
dbscan-454,12.949180909375,77.5768116171875,V.V.Puram (C.Pet),0.7739907142025108,0.0008849130371824369,0.14,0.8905720458060962,10.325127291619332,226,4,LOW,0.147
dbscan-36,12.903239027868851,77.62603356229508,Madiwala,0.7513878678333454,0.0008366450533361222,0.16666666666666666,0.8347128303711253,10.317662000962393,227,4,LOW,0.0515
dbscan-319,13.002125655984795,77.63302435143993,Banaswadi,0.7214735788619325,0.0010136276607726096,0.12666666666666668,0.9730251105680584,10.315941282790725,228,4,LOW,0.0389
dbscan-406,13.001387257142856,77.59539105604397,R.T. Nagar,0.7525132448970768,0.0013193248917992696,0.10666666666666667,0.7023898563823595,10.310650783956108,229,4,LOW,0.0948
dbscan-258,12.947156731168832,77.59077571428573,Wilson Garden,0.7245913550516443,0.0010940743005164674,0.13333333333333333,0.7802798190216766,10.294950599366144,230,9,LOW,0.0433
dbscan-25,12.875644057971014,77.67089605217392,Electronic City,0.9049260453046802,0.0009653596769262948,0.14,0.47573851744195145,10.2246482956238,231,6,HIGH,0.3262
dbscan-263,13.036665791603053,77.5747561534351,Kodigehalli,0.7346971980914578,0.001962898009750133,0.10666666666666667,0.3546979011119518,10.18010657449454,232,7,LOW,0.0992
dbscan-217,12.979818788118811,77.65249407722771,Banaswadi,0.786774759754729,0.0014802181712869854,0.09333333333333334,0.55802415226763,10.160776655567002,233,5,LOW,0.1747
dbscan-379,12.974145176119404,77.50912865223881,Jnanabharathi,0.5828190202257898,0.0009331810210287516,0.20666666666666667,0.8892054059057263,10.095070636023246,234,3,LOW,0.9311
dbscan-41,13.053921567272727,77.59274640848484,Kodigehalli,0.9256303777013537,0.0025099351600083664,0.04,0.44015129835864897,10.079592194660409,235,8,HIGH,0.5702
dbscan-326,13.050225659649122,77.50774890350877,Chikkabanavara,0.739312439296511,0.0007722877415410358,0.16,0.8932911542563315,10.068132961503938,236,4,LOW,0.0179
dbscan-469,12.883507725872045,77.75226969962314,No Police Station,0.8901437232183221,0.0006274837900020916,0.18,0.6540923006273472,10.059700195766387,237,1,HIGH,0.3907
dbscan-185,13.099094614432989,77.57705472268042,Yelahanka,0.729172923858191,0.001415860859491899,0.13333333333333333,0.4265344361517795,10.054679224283907,238,6,LOW,0.0632
dbscan-9,12.87974840807962,77.54548981434897,Thalagattapura,0.7014573652453902,0.0007079304297459495,0.18,0.9740292736165245,10.005492238526479,239,3,LOW,0.1838
dbscan-150,12.920071939344261,77.61039949508198,Mico Layout,0.7417757332298343,0.0008366450533361222,0.14666666666666667,0.8342346449357104,10.004695569461093,240,7,LOW,0.0255
dbscan-430,12.9893205475,77.60899587625,Pulikeshinagar(F.Town),0.7434003295849153,0.0011423422843627822,0.10666666666666667,0.7488101821845885,9.993087009238861,241,7,LOW,0.0376
dbscan-254,12.96681917325581,77.65826091627909,Jeevanbheemanagar,0.7831177650701412,0.0012388782520554116,0.07333333333333333,0.9088639425246797,9.94541944388896,242,6,LOW,0.1527
dbscan-344,12.835636440000004,77.679174988,Electronic City,0.781599448277081,0.0006596624458996348,0.19333333333333333,0.7078851919784326,9.926128880009601,243,7,LOW,0.1368
dbscan-97,12.906481110620954,77.57349336975345,J.P. Nagar,0.7033094844884193,0.0007240197576947211,0.17333333333333334,0.8657548222012661,9.821591110683702,244,8,LOW,0.1584
dbscan-306,12.901316755555554,77.66034328703702,Bellandur,0.7845065085153087,0.0007240197576947211,0.16,0.7083883709724543,9.798078956451834,245,10,LOW,0.1463
dbscan-259,12.976091907407405,77.53146961481481,Vijayanagara,0.7216659913697708,0.0011584316123115538,0.15333333333333332,0.42607517287789426,9.791570284706692,246,4,LOW,0.0498
dbscan-388,13.042979416216642,77.59052563086641,Hebbala,0.7279645594855287,0.000804466397438579,0.13333333333333333,0.9120778251074652,9.777179838743457,247,2,LOW,0.0248
dbscan-6,12.976170819512197,77.5993725902439,Cubbon Park,0.7211736217961476,0.0011745209402603254,0.09333333333333334,0.7793146151405693,9.737453635390496,248,5,LOW,0.0499
dbscan-190,12.914401690699059,77.48129398159737,Kengeri,0.7252474991796686,0.0007401090856434927,0.14666666666666667,0.8851789233986248,9.701510854706099,249,2,LOW,0.0309
dbscan-382,12.92733860819672,77.59710771639342,Jayanagara,0.9131390689129586,0.0008366450533361222,0.07333333333333333,0.9830909687935725,9.700618448175423,250,7,HIGH,0.4055
dbscan-446,12.87601398,77.6166499290909,Hulimavu,0.7218263524656154,0.0007401090856434927,0.2,0.5826765663628817,9.676474560792073,251,5,LOW,0.0283
dbscan-266,12.901474275,77.59380956964286,J.P. Nagar,0.8322695887478038,0.0007561984135922643,0.1,0.9430957722531478,9.63713450554153,252,9,MEDIUM,0.5723
dbscan-124,12.857655368195465,77.58903307704945,Hulimavu,0.6922902633248842,0.0006918411017971779,0.18,0.8004421518060432,9.608838032879788,253,6,LOW,0.3621
dbscan-435,12.93419584736842,77.62313724736842,Adugodi,0.7115771402515189,0.0007722877415410358,0.15333333333333332,0.7301659491793072,9.538369280089812,254,6,LOW,0.0833
dbscan-476,12.911507819199628,77.55210899241258,K.S. Layout,0.8042662211661085,0.0007401090856434927,0.14,0.5807698078338789,9.403944930767972,255,5,MEDIUM,0.2322
dbscan-365,12.956599217105262,77.70858862763157,HAL Old Airport,0.7770712552020576,0.0010779849725676958,0.07333333333333333,0.7972377945567373,9.389359797777695,256,7,MEDIUM,0.1839
dbscan-283,12.973152629787233,77.60011805106383,Cubbon Park,0.7064664970935217,0.00061139446205332,0.17333333333333334,0.8336611840003241,9.37868303338256,257,6,LOW,0.1458
dbscan-434,13.055746426248144,77.5940131195197,Hebbala,0.8039925249628612,0.0007561984135922643,0.1,0.8563798474242392,9.368276725397466,258,3,MEDIUM,0.2228
dbscan-89,12.893848920408164,77.56781720204081,K.S. Layout,0.6402501803830123,0.0006435731179508632,0.18,0.9231410573888774,9.344026656016137,259,6,LOW,0.7686
dbscan-362,12.95325243877551,77.64067388571428,Jeevanbheemanagar,0.7361074867518264,0.0006435731179508632,0.19333333333333333,0.5773057130046528,9.341103708983182,260,7,LOW,0.023
dbscan-297,12.969750342592592,77.70043334074073,HAL Old Airport,0.7800292445437721,0.0007240197576947211,0.1,0.9507575996845317,9.30020302609754,261,8,LOW,0.1405
dbscan-250,13.045509112371136,77.62711825670104,Hennuru,0.5722601650649001,0.001415860859491899,0.08,0.946322241845707,9.285737554187374,262,2,LOW,0.9861
dbscan-400,12.940215684444443,77.60923390666667,Adugodi,0.7194937302290275,0.0005792158061557769,0.16666666666666666,0.852951558489103,9.279601185076386,263,7,LOW,0.053
dbscan-186,13.01946682174604,77.70869754105652,K.R. Pura,0.7622858801201454,0.0005631264782070053,0.14,0.9476028858781368,9.251628825081452,264,7,LOW,0.1558
dbscan-323,12.96303793023256,77.55959308372093,Magadi Road,0.7207856900304946,0.0005470371502582337,0.16666666666666666,0.9121196385111844,9.247070921299098,265,5,LOW,0.0436
dbscan-235,12.964322781081082,77.57051487837838,Chamarajpet,0.9067506676679558,0.00045050118256560425,0.13333333333333333,0.9160586695897067,9.24049801674973,266,4,HIGH,0.3609
dbscan-357,12.940120543055556,77.61991342916667,Adugodi,0.7923701384746328,0.0010136276607726096,0.06666666666666667,0.83410080211061,9.204609794817378,267,8,LOW,0.1967
dbscan-177,12.966887132558139,77.56811446279069,Chamarajpet,0.8071661549850709,0.0005470371502582337,0.13333333333333333,0.8517012145192129,9.158412909263205,268,5,MEDIUM,0.2717
dbscan-394,12.874218515,77.540872595,Thalagattapura,0.9020528756282244,0.000498769166411919,0.14666666666666667,0.6421926428503153,9.140791035943655,269,4,HIGH,0.3602
dbscan-137,12.966870899999998,77.543399644,Vijayanagara,0.7695428688424429,0.0010618956446189242,0.1,0.4611263865306165,9.132434861300629,270,5,MEDIUM,0.1562
dbscan-288,13.068857914084507,77.53002597887324,Jalahalli,0.7365622169593729,0.000997538332823838,0.11333333333333333,0.48604441287545364,9.130385174083143,271,6,LOW,0.0332
dbscan-369,13.060431102941177,77.65208905441175,Hennuru,0.7249529559835495,0.0009492703489775232,0.07333333333333333,0.9758170118130277,9.118784490597234,272,3,LOW,0.042
dbscan-149,13.026376003846154,77.72058755961538,K.R. Pura,0.7062450106171508,0.0006918411017971779,0.17333333333333334,0.5629832954554802,9.11873282157153,273,8,LOW,0.1332
dbscan-132,13.058688920000002,77.46640605,No Police Station,0.7091174384547497,0.0006596624458996348,0.11333333333333333,0.9869970822133585,9.01854796052544,274,2,LOW,0.114
dbscan-39,12.993560170731707,77.59553473170732,High ground,0.7307866672483918,0.0005148584943606906,0.14666666666666667,0.9723116689577338,9.013123579353117,275,6,LOW,0.043
dbscan-336,13.0419604925,77.6136467175,K.G. Halli,0.9032659646898864,0.000498769166411919,0.11333333333333333,0.8027756615703749,8.981767730640366,276,2,HIGH,0.3508
dbscan-343,12.938401844444448,77.53347037407408,Banashankari,0.7210221154693938,0.0007240197576947211,0.10666666666666667,0.8267724205569313,8.939859236598444,277,4,LOW,0.0297
dbscan-180,12.985452838769694,77.47982647625,Kamakshipalya,0.7866383791168304,0.0007561984135922643,0.07333333333333333,0.97635397283678,8.901647098285078,278,5,MEDIUM,0.2101
dbscan-321,12.869361523076924,77.53682406923076,Thalagattapura,0.7976640539253954,0.0004826798384631474,0.12666666666666668,0.9540977550430779,8.894349639694415,279,5,MEDIUM,0.1901
dbscan-222,12.96057385882353,77.57121853725491,V.V.Puram (C.Pet),0.7098771568943394,0.0006757517738484064,0.10666666666666667,0.9197616885776537,8.873135654701752,280,5,LOW,0.1035
dbscan-342,13.033394738636362,77.53411769772727,Yeshwanthpura,0.7637323325559164,0.0005631264782070053,0.12,0.8618542829637265,8.85073389800895,281,6,MEDIUM,0.0877
dbscan-231,13.047273115909093,77.54254351818183,Jalahalli,0.7871916540707586,0.0005631264782070053,0.14,0.6206869982425539,8.79508789177934,282,7,LOW,0.1499
dbscan-143,12.968834565789473,77.56796595789474,Chamarajpet,0.7583192003512422,0.0004665905105143758,0.12666666666666668,0.9809750575439048,8.67872564541307,283,6,LOW,0.1926
dbscan-75,12.911400237932838,77.48034536569341,Kengeri,0.7648292289642705,0.0005470371502582337,0.12666666666666668,0.7075931875635502,8.628394846955574,284,3,LOW,0.1515
dbscan-50,13.048959997777777,77.54336719555555,Jalahalli,0.8126154901664759,0.0005792158061557769,0.09333333333333334,0.8075186361937773,8.604871282855036,285,8,MEDIUM,0.2231
dbscan-404,12.927167072972972,77.6209591027027,Madiwala,0.7402361780747109,0.00045050118256560425,0.15333333333333332,0.802113504226767,8.588845611840823,286,5,LOW,0.001
dbscan-490,12.910610449275362,77.58523763188406,J.P. Nagar,0.7337923489852287,0.0009653596769262948,0.06666666666666667,0.6777799612487967,8.547647762763948,287,10,LOW,0.0231
dbscan-152,13.011000361111112,77.5836067648148,Sadashivanagar,0.7047161896733221,0.0007240197576947211,0.08,0.9558927308813353,8.54717655785296,288,3,LOW,0.1454
dbscan-151,12.914951758331325,77.63232698881008,HSR Layout,0.7774534084066453,0.0005792158061557769,0.09333333333333334,0.8617555135135357,8.536794279390667,289,11,MEDIUM,0.1242
dbscan-280,12.95838186491228,77.57168472105263,V.V.Puram (C.Pet),0.7275757687214935,0.0007722877415410358,0.10666666666666667,0.5244879313862851,8.516519511013911,290,6,LOW,0.0211
dbscan-337,13.035334237499999,77.56750905312501,Sadashivanagar,0.7654159921922443,0.00037005454282174635,0.14666666666666667,0.9462571706114206,8.419631992354036,291,4,LOW,0.1765
dbscan-239,13.007940663888888,77.61292291111111,K.G. Halli,0.7098571163086068,0.00043441185461683265,0.15333333333333332,0.8304570799520268,8.413344793479038,292,3,LOW,0.1244
dbscan-437,12.861967502739727,77.53001930958904,Thalagattapura,0.7429148470409278,0.0010297169887213812,0.10666666666666667,0.2773732938972055,8.38726810754404,293,6,LOW,0.0341
dbscan-127,12.923705138947184,77.58360765595312,Jayanagara,0.7211865444507092,0.0006757517738484064,0.14,0.4172798906087726,8.374436044628727,294,8,LOW,0.0298
dbscan-271,13.015953651612902,77.54399757741935,Rajajinagar,0.7221415268143625,0.00035396521487297475,0.14666666666666667,0.9776304397654498,8.174883378662715,295,8,LOW,0.0537
dbscan-285,12.903519245614037,77.64209047017543,HSR Layout,0.7985486357942956,0.0007722877415410358,0.04666666666666667,0.890347528062647,8.111489754346879,296,12,MEDIUM,0.3048
dbscan-427,12.922394885294116,77.61039036176471,Mico Layout,0.7748930392244701,0.0004022331987192895,0.10666666666666667,0.9407424383462095,8.099207715335918,297,8,LOW,0.1664
dbscan-66,12.94611374085483,77.56712525043784,Basavanagudi,0.7566060663855546,0.00061139446205332,0.06666666666666667,0.9126006304531541,8.07146124131175,298,7,LOW,0.0553
dbscan-129,12.895204570886076,77.67584004050634,Bellandur,0.7429934382972724,0.0011262529564140106,0.05333333333333334,0.4446536607521871,8.015045714679223,299,11,LOW,0.039
dbscan-458,12.883303375,77.54888608124999,Thalagattapura,0.908786483234942,0.00037005454282174635,0.08,0.9530486018789001,7.997171936033734,300,7,HIGH,0.3796
dbscan-442,12.907874501937128,77.67592542422352,Bellandur,0.7128640862395659,0.00043441185461683265,0.12,0.7801009874158819,7.949448216936836,301,12,LOW,0.1012
dbscan-333,12.974074873214287,77.56624939999999,Magadi Road,0.710595036658647,0.0007561984135922643,0.07333333333333333,0.5995716060653846,7.944091765927314,302,6,LOW,0.0907
dbscan-275,12.961086542857144,77.74763615714286,Whitefield,0.8943544606054608,0.00030569723102666,0.14,0.6172394237261885,7.938170138599516,303,11,HIGH,0.3886
dbscan-322,12.992516562820514,77.61191762435898,Pulikeshinagar(F.Town),0.7386870832768708,0.001110163628465239,0.06666666666666667,0.30908695165042144,7.889051652851185,304,8,LOW,0.0283
dbscan-462,13.060786964102565,77.46124334102562,No Police Station,0.7777152927691078,0.0004826798384631474,0.07333333333333333,0.9504525491190255,7.888472146608162,305,3,LOW,0.1514
dbscan-470,13.068786967441861,77.62603708604652,Hennuru,0.7879849874653554,0.0005470371502582337,0.06,0.8898578676183156,7.782869159106265,306,4,LOW,0.15
dbscan-421,13.011899220588234,77.5690460882353,Malleshwaram,0.727576890473622,0.0004022331987192895,0.09333333333333334,0.9836093863500508,7.741084207288507,307,4,LOW,0.0268
dbscan-234,12.937314608333333,77.49263318333334,Kengeri,0.7601339840423809,0.00043441185461683265,0.08,0.9436796173423913,7.738791757230174,308,4,MEDIUM,0.0596
dbscan-370,12.97537578362575,77.69747732478251,Mahadevapura,0.9218105995372666,0.0004183225266680611,0.06,0.8603739291250707,7.710238786994855,309,9,HIGH,0.4725
dbscan-348,12.985501182105262,77.74573583999998,Whitefield,0.7616430639934317,0.0013836822035943558,0.04,0.3311193623232712,7.697848688770699,310,12,LOW,0.1573
dbscan-503,13.007128969863015,77.62158880821919,Pulikeshinagar(F.Town),0.7497408009022944,0.0010297169887213812,0.02666666666666667,0.9493856427030257,7.672803449425773,311,9,LOW,0.0524
dbscan-419,12.983936874472384,77.64064132138779,Jeevanbheemanagar,0.8280867848434865,0.0005148584943606906,0.05333333333333334,0.9110122307126602,7.664444590731595,312,8,MEDIUM,0.2992
dbscan-119,13.047103369325155,77.50099397300613,Peenya,0.7902215801346877,0.002477756504110823,0.06666666666666667,0.055528224586887824,7.657253532019763,313,5,LOW,0.2752
dbscan-501,12.919249851931097,77.54212892901704,Banashankari,0.9433155282252338,0.00028960790307788845,0.08,0.9245598537595677,7.600175970670146,314,5,HIGH,0.6633
dbscan-227,12.987854086842104,77.70970905000001,Mahadevapura,0.7209587056427995,0.0004665905105143758,0.07333333333333333,0.9492768420625901,7.586952232777902,315,10,LOW,0.0479
dbscan-418,13.02110255625,77.528462209375,Yeshwanthpura,0.7293996473780147,0.00037005454282174635,0.11333333333333333,0.7532861145617757,7.5799821233233144,316,7,LOW,0.0302
dbscan-453,12.9485030375,77.57230489999999,V.V.Puram (C.Pet),0.9766371368583227,0.000498769166411919,0.04,0.8281000478017695,7.5594920204612075,317,7,HIGH,0.8427
dbscan-364,12.91080872647059,77.58761615588234,J.P. Nagar,0.91731558290429,0.0004022331987192895,0.08666666666666667,0.4727925149023096,7.497180969590282,318,11,HIGH,0.4604
dbscan-290,12.979310578125,77.75133611875,Whitefield,0.7228042274427263,0.00037005454282174635,0.09333333333333334,0.9172142586872971,7.482602651935798,319,13,LOW,0.0546
